-7.121746242046356201e-02,8.454498648643493652e-02,1.826137304306030273e-02,-9.044796228408813477e-03,9.477424621582031250e-02,2.963683009147644043e-02,-1.224170327186584473e-01,9.601287543773651123e-02,-3.526012599468231201e-02,5.416332185268402100e-02,4.891382157802581787e-02,-3.588272631168365479e-02,-5.298182368278503418e-02,6.889015436172485352e-03,-9.495972096920013428e-02,1.245476305484771729e-01,3.395037353038787842e-02,-1.088738590478897095e-01,4.237388074398040771e-02,1.179909855127334595e-01,3.060147166252136230e-02,-1.234582066535949707e-02,3.095529973506927490e-02,1.111285686492919922e-01,1.125064492225646973e-01,3.815531730651855469e-03,4.964892566204071045e-02,7.690744102001190186e-02,5.399291217327117920e-02,-6.141476333141326904e-02,8.015377819538116455e-02,-1.352776587009429932e-02,-9.297212958335876465e-02,-5.146907269954681396e-02,8.257602155208587646e-02,-1.986882090568542480e-02,-1.077894866466522217e-01,1.063290238380432129e-02,1.679648458957672119e-02,1.712530851364135742e-03,7.001197338104248047e-02,4.083061218261718750e-02,4.023480415344238281e-02,-1.098215281963348389e-01,1.104328185319900513e-01,-1.573613286018371582e-02,5.680409073829650879e-02,2.875864505767822266e-02,1.847700774669647217e-02,-9.319856762886047363e-03,3.480583429336547852e-03,5.735212564468383789e-02,7.501573860645294189e-02,-6.506001949310302734e-02,-4.538494348526000977e-02,-5.700074136257171631e-02,-1.983338594436645508e-02,-3.883580863475799561e-02,1.941889524459838867e-03,-1.590463519096374512e-02,-7.722143828868865967e-02,2.052006125450134277e-02,8.821040391921997070e-03,-5.986341834068298340e-02
6.718502938747406006e-02,4.631070792675018311e-02,-3.945218026638031006e-02,6.131497025489807129e-02,-9.209997951984405518e-02,-9.429353475570678711e-02,-3.979052603244781494e-02,-7.724648714065551758e-02,-7.236880064010620117e-02,-4.879583418369293213e-02,-9.413257241249084473e-03,-9.334102272987365723e-02,5.958184599876403809e-02,-1.762443780899047852e-02,4.360207915306091309e-02,-2.023696899414062500e-03,5.813241004943847656e-02,1.098285466432571411e-01,-1.090528070926666260e-02,-6.508897244930267334e-02,1.125696748495101929e-01,5.084739625453948975e-02,7.751531898975372314e-02,-7.633726298809051514e-02,1.236938983201980591e-01,8.054371178150177002e-02,-3.192463517189025879e-02,-9.084250032901763916e-02,-6.534773111343383789e-02,-4.307176172733306885e-02,1.218845844268798828e-01,-1.631444692611694336e-02,-7.165497541427612305e-02,7.378344237804412842e-02,5.562590062618255615e-02,-6.251899898052215576e-02,-3.464379906654357910e-02,-8.021372556686401367e-02,-4.831098020076751709e-02,-1.174295693635940552e-01,-1.684843003749847412e-02,-2.288730442523956299e-02,-9.734934568405151367e-02,-4.719451069831848145e-02,5.056412518024444580e-02,5.148082971572875977e-02,-5.907893180847167969e-03,-7.679438591003417969e-02,5.424277484416961670e-02,-6.816574931144714355e-02,8.133864402770996094e-02,1.190882027149200439e-01,-7.205514609813690186e-02,3.600709140300750732e-02,-1.124859005212783813e-01,-1.228175908327102661e-01,-2.513003349304199219e-02,-6.199523806571960449e-03,-9.022484719753265381e-02,-7.536590099334716797e-03,3.951865434646606445e-02,1.684194803237915039e-02,-1.271292567253112793e-02,-3.254617750644683838e-02
5.839470028877258301e-02,-1.701599359512329102e-02,-1.644939184188842773e-02,1.072291284799575806e-01,-5.283884704113006592e-02,-1.108684986829757690e-01,-3.234261274337768555e-02,7.306650280952453613e-03,-4.226401448249816895e-03,3.423716127872467041e-02,-1.191347092390060425e-01,2.942849695682525635e-02,2.786706387996673584e-02,7.878850400447845459e-02,6.962858140468597412e-02,-1.583950221538543701e-02,8.187817037105560303e-02,1.027145981788635254e-01,1.110466122627258301e-01,-1.647235453128814697e-02,-1.098058223724365234e-01,6.981962919235229492e-02,-4.411807656288146973e-02,-1.051279306411743164e-01,6.063884496688842773e-02,-8.733744919300079346e-02,-1.866826415061950684e-02,7.089133560657501221e-02,5.193997919559478760e-02,1.521497964859008789e-03,-9.338033199310302734e-02,-8.410069346427917480e-02,1.986914873123168945e-02,-1.189360618591308594e-01,-8.813220262527465820e-02,-8.635468780994415283e-02,4.292358458042144775e-02,6.136670708656311035e-02,1.095272302627563477e-01,-7.890170812606811523e-02,1.205170154571533203e-01,-1.217268407344818115e-01,-1.216650158166885376e-01,3.645588457584381104e-02,1.677922904491424561e-02,-4.083466529846191406e-02,1.080119311809539795e-01,-7.898497581481933594e-02,-3.404958546161651611e-02,1.360207796096801758e-02,1.039601713418960571e-01,-4.259303212165832520e-03,-5.474513769149780273e-02,8.893087506294250488e-03,-9.310346841812133789e-02,-1.071747988462448120e-01,-8.761866390705108643e-02,9.017264842987060547e-02,5.460116267204284668e-02,6.331455707550048828e-02,-5.563594400882720947e-02,-6.041857600212097168e-02,1.659423112869262695e-03,-7.444229722023010254e-02
1.199161708354949951e-01,6.606060266494750977e-02,-1.016438305377960205e-01,-1.092218756675720215e-01,8.934912085533142090e-02,3.371089696884155273e-03,-1.040610671043395996e-01,-1.630975306034088135e-02,6.602331995964050293e-03,6.060135364532470703e-02,5.550295114517211914e-02,1.049318462610244751e-01,5.104093253612518311e-02,2.424538135528564453e-03,4.417715966701507568e-02,8.612903952598571777e-02,4.347325861454010010e-02,1.589077711105346680e-02,-2.894416451454162598e-02,8.076760172843933105e-02,-1.086805760860443115e-01,-3.429859876632690430e-03,-4.040485620498657227e-02,5.824565887451171875e-04,-1.053251326084136963e-01,6.676720082759857178e-02,-8.263815939426422119e-02,1.319690048694610596e-02,-9.352640807628631592e-02,-7.177732884883880615e-02,9.691613912582397461e-02,-9.805171191692352295e-02,6.648129224777221680e-02,2.052894234657287598e-02,-1.096840947866439819e-01,1.207278072834014893e-01,-4.411716759204864502e-02,-5.111618340015411377e-02,8.640910685062408447e-02,-8.656138181686401367e-02,-6.964373588562011719e-02,-1.103635430335998535e-01,-2.276781201362609863e-02,1.035984158515930176e-01,7.580603659152984619e-02,4.523800313472747803e-02,-2.073839306831359863e-03,1.102217882871627808e-01,9.276312589645385742e-02,7.419046759605407715e-02,-2.541530132293701172e-02,1.017085462808609009e-01,1.981362700462341309e-03,1.918111741542816162e-02,-1.434092223644256592e-02,-1.149947941303253174e-02,9.551285207271575928e-02,7.699748873710632324e-02,-5.002571642398834229e-02,7.466107606887817383e-03,3.181552886962890625e-02,8.801293373107910156e-02,8.941149711608886719e-02,1.156332939863204956e-01
1.012665331363677979e-01,-4.291237890720367432e-02,9.007692337036132812e-02,-4.651618003845214844e-02,-5.882139503955841064e-02,-9.568631649017333984e-02,-7.968863844871520996e-02,4.686902463436126709e-02,-4.264591634273529053e-02,8.168251812458038330e-02,9.502956271171569824e-02,1.336190104484558105e-02,-3.478276729583740234e-02,4.425427317619323730e-02,5.540417134761810303e-02,-2.838984131813049316e-03,6.639355421066284180e-02,-1.845896244049072266e-03,9.723599255084991455e-02,-1.067684143781661987e-01,-4.987983405590057373e-02,-1.054752916097640991e-01,7.255765795707702637e-02,1.194974780082702637e-01,-4.776392877101898193e-02,9.262764453887939453e-02,5.170689523220062256e-02,1.204684823751449585e-01,-3.267383575439453125e-02,1.120925545692443848e-01,9.826566278934478760e-02,-5.914252996444702148e-02,1.364348828792572021e-02,-8.341670036315917969e-02,-7.399821281433105469e-02,-2.436672151088714600e-02,-8.995400369167327881e-02,-1.086552739143371582e-01,-8.620601892471313477e-02,8.160904049873352051e-02,-2.484436333179473877e-02,-4.427820444107055664e-02,1.865638792514801025e-02,1.916241645812988281e-02,-2.499759197235107422e-03,-1.175419986248016357e-02,1.070832610130310059e-01,4.979147017002105713e-02,1.123718917369842529e-02,5.820889770984649658e-02,1.248180270195007324e-01,5.139441788196563721e-02,4.918694496154785156e-03,-4.846160113811492920e-02,2.307891845703125000e-02,-1.068131029605865479e-01,-4.473437368869781494e-02,8.064676821231842041e-02,-1.184700578451156616e-01,-3.661814332008361816e-02,-3.312423825263977051e-02,3.068399429321289062e-02,-5.979499220848083496e-02,6.496429443359375000e-02
6.371596455574035645e-02,-5.978946387767791748e-02,4.872979223728179932e-02,8.006270229816436768e-02,-5.846947431564331055e-02,-2.475820481777191162e-02,6.443975865840911865e-02,-1.881569623947143555e-03,-8.201593160629272461e-02,3.708906471729278564e-02,-8.783352375030517578e-02,1.647956669330596924e-02,4.007840156555175781e-02,-6.136421859264373779e-02,-1.165312230587005615e-01,3.110998868942260742e-02,-6.530895829200744629e-02,7.682548463344573975e-02,8.118848502635955811e-02,-1.231284290552139282e-01,2.743111550807952881e-02,2.838945388793945312e-02,4.342699050903320312e-02,6.803242862224578857e-02,-7.231906056404113770e-03,-6.857094168663024902e-02,-9.709450602531433105e-02,8.969542384147644043e-02,1.669721305370330811e-02,3.413969278335571289e-02,7.683885097503662109e-02,8.104309439659118652e-02,-6.040632724761962891e-02,9.450802206993103027e-02,-4.462340474128723145e-02,9.919767081737518311e-02,2.265550196170806885e-02,-2.032020688056945801e-02,-4.462420940399169922e-03,-1.226726472377777100e-01,7.620441913604736328e-02,4.023642838001251221e-02,-2.880947291851043701e-02,6.173536181449890137e-03,-1.121960878372192383e-01,1.101452708244323730e-01,6.405058503150939941e-02,2.260512113571166992e-02,-1.179712861776351929e-01,3.097325563430786133e-03,4.911430180072784424e-02,3.084674477577209473e-03,2.996116876602172852e-02,5.507223308086395264e-02,1.020127534866333008e-02,3.241780400276184082e-02,-8.936868607997894287e-02,6.447672843933105469e-02,7.164031267166137695e-04,-1.211655437946319580e-01,8.019375801086425781e-02,-5.693578720092773438e-02,-9.835897386074066162e-02,7.382112741470336914e-02
7.051055133342742920e-02,-6.364844739437103271e-02,7.634049654006958008e-02,-5.043211579322814941e-02,8.718645572662353516e-02,-4.041045904159545898e-03,-9.558378159999847412e-02,-3.614485263824462891e-03,3.448687493801116943e-02,6.006605923175811768e-02,-3.854958713054656982e-02,6.945605576038360596e-02,3.113867342472076416e-02,1.015213280916213989e-01,-1.188165098428726196e-01,-8.088888227939605713e-02,9.868961572647094727e-02,1.181594282388687134e-01,9.784382581710815430e-02,1.136357933282852173e-01,1.655821502208709717e-02,2.270679175853729248e-02,5.457442998886108398e-02,1.203982532024383545e-01,-7.836939394474029541e-02,-6.075099110603332520e-03,4.643276333808898926e-03,-1.227091997861862183e-01,-4.491494596004486084e-02,-1.409040391445159912e-02,4.607312381267547607e-02,7.159675657749176025e-02,1.074738949537277222e-01,-1.077112704515457153e-01,1.200752109289169312e-01,3.736200928688049316e-02,1.003159433603286743e-01,1.026486456394195557e-01,1.923123002052307129e-02,1.825602352619171143e-02,-8.724008500576019287e-02,2.003505825996398926e-02,-5.572366714477539062e-02,3.553996980190277100e-02,-4.048019647598266602e-03,-1.012396663427352905e-01,-9.925667941570281982e-02,1.246828436851501465e-01,1.201009750366210938e-02,8.459311723709106445e-02,7.745905220508575439e-02,-8.395969867706298828e-03,2.443812787532806396e-02,9.914758801460266113e-02,-3.409871459007263184e-02,-1.214326918125152588e-01,-8.352094888687133789e-02,1.046373248100280762e-01,1.077026277780532837e-01,-7.404121756553649902e-02,-8.110420405864715576e-02,1.514162123203277588e-02,1.168828308582305908e-01,-5.813610553741455078e-02
-7.818400859832763672e-03,6.836183369159698486e-02,6.723329424858093262e-03,-1.141105592250823975e-02,1.048627644777297974e-01,3.766940534114837646e-02,6.285741925239562988e-02,-4.987291991710662842e-02,6.570433080196380615e-02,6.848761439323425293e-02,-1.166984438896179199e-03,-6.550808250904083252e-02,3.448483347892761230e-02,-7.109282910823822021e-02,9.452998638153076172e-03,-8.874981105327606201e-02,-7.186765968799591064e-02,1.162576973438262939e-01,-2.168521285057067871e-02,-6.772215664386749268e-02,-9.056895971298217773e-02,-9.964257478713989258e-04,-6.487849354743957520e-02,-1.248353868722915649e-01,-3.814576566219329834e-02,-1.011508256196975708e-01,-6.294967234134674072e-02,6.902113556861877441e-02,1.653730869293212891e-04,9.989172220230102539e-02,-8.961726725101470947e-02,-1.361168920993804932e-02,1.211663484573364258e-01,-6.647425889968872070e-02,2.528369426727294922e-02,1.576422154903411865e-02,-8.925199508666992188e-03,-1.199099570512771606e-01,7.530029118061065674e-02,-8.599920570850372314e-02,-8.147226274013519287e-02,3.890632092952728271e-02,5.473983287811279297e-02,-1.391175389289855957e-02,-1.033479571342468262e-01,-1.362174749374389648e-02,1.016354411840438843e-01,-1.081154793500900269e-01,-1.463504135608673096e-02,3.000609576702117920e-02,8.736331760883331299e-02,1.080568283796310425e-01,-4.208610951900482178e-02,-1.170457303524017334e-01,3.284959495067596436e-02,-1.114827692508697510e-01,3.797464072704315186e-02,7.544633746147155762e-02,6.852698326110839844e-02,1.160641163587570190e-01,-8.369533717632293701e-02,7.350493967533111572e-02,2.861373126506805420e-02,-6.614567339420318604e-02
1.042031496763229370e-01,-8.699581027030944824e-03,-8.398818969726562500e-02,1.223910897970199585e-01,-7.970905303955078125e-02,8.045700192451477051e-02,8.343657851219177246e-02,-6.791391968727111816e-02,2.910771965980529785e-02,1.185576766729354858e-01,5.636546015739440918e-02,3.857678174972534180e-02,4.667815566062927246e-02,1.140720695257186890e-01,4.297672212123870850e-02,1.245261728763580322e-02,-1.232591569423675537e-01,5.294889211654663086e-02,1.040918231010437012e-01,-8.728291094303131104e-02,-1.200385540723800659e-01,1.160647571086883545e-01,9.232504665851593018e-02,-8.329018950462341309e-02,-2.322989702224731445e-02,1.237606853246688843e-01,6.884902715682983398e-03,1.220178753137588501e-01,-4.759560525417327881e-02,-1.100001037120819092e-01,-1.089877933263778687e-01,4.995198547840118408e-02,1.075811386108398438e-01,1.213616579771041870e-01,-3.992509841918945312e-02,7.703790068626403809e-02,-6.493903696537017822e-02,7.352203130722045898e-03,2.353186905384063721e-02,-1.675218343734741211e-02,4.477879405021667480e-02,8.112321794033050537e-02,1.241261512041091919e-01,-6.126067042350769043e-02,1.121387928724288940e-01,1.089169532060623169e-01,7.168933749198913574e-02,-5.908699333667755127e-02,6.723152101039886475e-02,8.621282875537872314e-02,1.110132485628128052e-01,-6.783075630664825439e-02,-7.792294025421142578e-02,1.183175146579742432e-01,3.471805155277252197e-02,-4.507924616336822510e-02,-7.417665421962738037e-02,1.200248301029205322e-02,9.918302297592163086e-02,-3.805661201477050781e-02,3.546796739101409912e-02,-1.033647358417510986e-02,5.491131544113159180e-02,-2.043980360031127930e-02
-4.945400357246398926e-02,5.404910445213317871e-02,-1.099723577499389648e-01,-1.184072792530059814e-01,9.868018329143524170e-02,-1.141713112592697144e-01,-1.213240623474121094e-02,-4.458288848400115967e-02,-7.770033180713653564e-02,-5.479037761688232422e-03,-8.264344930648803711e-02,-1.226096451282501221e-01,-1.639980077743530273e-02,1.683807373046875000e-02,6.772607564926147461e-02,9.962458908557891846e-02,5.733084678649902344e-02,-3.242257237434387207e-02,4.319988191127777100e-02,-1.114937067031860352e-01,-1.060640960931777954e-01,-7.453867793083190918e-02,6.374225020408630371e-03,9.869585931301116943e-02,-1.175463348627090454e-01,-3.027056157588958740e-02,7.616452872753143311e-02,1.133675277233123779e-01,1.534382998943328857e-02,1.078638434410095215e-01,1.159016340970993042e-01,8.184611797332763672e-04,-5.078825354576110840e-02,7.494030892848968506e-02,-2.416525781154632568e-02,-5.852597951889038086e-02,5.882175266742706299e-02,-7.592369616031646729e-02,-4.346244037151336670e-02,1.073396354913711548e-01,8.759091794490814209e-02,-1.126292049884796143e-01,-5.882303416728973389e-02,-3.538423776626586914e-02,3.180889785289764404e-02,-1.069792956113815308e-01,-3.524848818778991699e-02,-1.129453033208847046e-01,-4.348921775817871094e-02,-2.804347872734069824e-02,-2.497887611389160156e-02,5.086620151996612549e-02,-1.214326173067092896e-01,-1.608215272426605225e-02,-5.728399753570556641e-02,-1.251816749572753906e-03,1.279880106449127197e-02,1.060053706169128418e-02,-1.073205471038818359e-02,-1.144453436136245728e-01,9.400057792663574219e-02,-1.636473834514617920e-02,1.084308177232742310e-01,8.130294084548950195e-02
